Text,Words,Source,Author,Fold
"Ach, Boże!... A ona nie przyjdzie? — Nie, ona bardzo zajęta. Rozpoczynamy jutro rekolekcje. Wyjść nie może. Zresztą strasznie jest zasmucona. Może byś do niej pojechała? Zosia spuściła głowę — nie miała ochoty widzieć siostry. — Będzie jej przyjemnie — przecież ona tylko twego dobra pragnęła... — nalegała pani Alina. Zosia zgodziła się. — Dobrze — będę u niej — ale chyba ze stryjciem. Pan Adam, który po kilkugodzinnym śnie i po spożyciu śniadania gotów był znowu na wszystko, przystał od razu. Więc pojechali razem do domu Zgromadzenia — pożegnanie odbyło się zimno, ale na pozór serdecznie. — Pewnie nieprędko się zobaczymy — rzekła Teresa Leonia, stojąc, u drzwi wejściowych — a może i nigdy już na tym świecie. I nie było ani żalu, ani rozczulenia w jej głosie, gdy to mówiła. Owszem, coś jakby triumf bił z jej oczu. Zosi przeciwnie, łzy zaczęły się kręcić pod powiekami i chociaż nie kochała siostry, teraz czule ją uścisnęła — zapominając i przebaczając wszystko. — Mamy jeszcze kilka godzin do obiadu — rzekł pan Adam, wsiadając do powozu — może byśmy się gdzie przejechali? Pokaż mi, co tam jest do widzenia w tym Rzymie — to za powrotem zaimponuję proboszczowi. Więc ruszyli na Forum, wysiedli przed Koloseum, obeszli Palatyn, potem podążyli do Św. Piotra i długą chwilę spędzili pod najpiękniejszą z kopuł.",203,dmochowska_dwor_1903,Other,3
"Pan Adam, który po kilkugodzinnym śnie i po spożyciu śniadania gotów był znowu na wszystko, przystał od razu. Więc pojechali razem do domu Zgromadzenia — pożegnanie odbyło się zimno, ale na pozór serdecznie. — Pewnie nieprędko się zobaczymy — rzekła Teresa Leonia, stojąc, u drzwi wejściowych — a może i nigdy już na tym świecie. I nie było ani żalu, ani rozczulenia w jej głosie, gdy to mówiła. Owszem, coś jakby triumf bił z jej oczu. Zosi przeciwnie, łzy zaczęły się kręcić pod powiekami i chociaż nie kochała siostry, teraz czule ją uścisnęła — zapominając i przebaczając wszystko. — Mamy jeszcze kilka godzin do obiadu — rzekł pan Adam, wsiadając do powozu — może byśmy się gdzie przejechali? Pokaż mi, co tam jest do widzenia w tym Rzymie — to za powrotem zaimponuję proboszczowi. Więc ruszyli na Forum, wysiedli przed Koloseum, obeszli Palatyn, potem podążyli do Św. Piotra i długą chwilę spędzili pod najpiękniejszą z kopuł. Zosia żegnała te dobrze znane kąty, myśląc: — Może już nigdy tu nie wrócę! I trochę łzawym wzrokiem obejmowała ten Rzym, w którym tyle doznała wrażeń nowych, w którym tyle myśli i uczuć w niej się zbudziło! Ale i przecierpiała niemało, więc myśl o cichej przystani w Haliniszkach napełniała ją radosnym oczekiwaniem. — A teraz pojedziemy jeszcze do San Piętro in Montorio — rzekła schodząc ze schodów ku powozowi. — Stamtąd widać cały Rzym i okolice jak na dłoni.",222,dmochowska_dwor_1903,Other,3
"Owszem, coś jakby triumf bił z jej oczu. Zosi przeciwnie, łzy zaczęły się kręcić pod powiekami i chociaż nie kochała siostry, teraz czule ją uścisnęła — zapominając i przebaczając wszystko. — Mamy jeszcze kilka godzin do obiadu — rzekł pan Adam, wsiadając do powozu — może byśmy się gdzie przejechali? Pokaż mi, co tam jest do widzenia w tym Rzymie — to za powrotem zaimponuję proboszczowi. Więc ruszyli na Forum, wysiedli przed Koloseum, obeszli Palatyn, potem podążyli do Św. Piotra i długą chwilę spędzili pod najpiękniejszą z kopuł. Zosia żegnała te dobrze znane kąty, myśląc: — Może już nigdy tu nie wrócę! I trochę łzawym wzrokiem obejmowała ten Rzym, w którym tyle doznała wrażeń nowych, w którym tyle myśli i uczuć w niej się zbudziło! Ale i przecierpiała niemało, więc myśl o cichej przystani w Haliniszkach napełniała ją radosnym oczekiwaniem. — A teraz pojedziemy jeszcze do San Piętro in Montorio — rzekła schodząc ze schodów ku powozowi. — Stamtąd widać cały Rzym i okolice jak na dłoni. Stryjciowi wszystko pokażę. Pojechali więc naprzód przez wąskie zaułki, ciasne i brudne. Minęli bramę San Spirito, potem wzdłuż szpitalnych gmachów długą, prostą ulicą skierowali się ku górze Janiculum, na której coraz gęściej zieleniły się ogrody. Konie powoli wspinały się pod górę, a Zosia tłumaczyła stryjowi wszystko. — Ależ prawdziwa z ciebie rzymianka — śmiał się pan Adam.",213,dmochowska_dwor_1903,Other,3
"Aż do śmierci pójdzie tych dwoje razem, skutych łańcuchem na złą i dobrą dolę. Aż do śmierci te dwie dłonie, związane teraz stułą, trzymać się muszą, złączone, nierozerwalne. Aż do śmierci, aż do granicy ostatniej, aż nad zrąb tej przepaści, której nie ma końca. — Jak to straszno! — pomyślała Zosia. — Czyja się kiedy na to odważę! Przymknęła oczy i starała się wyobrazić sobie, że to ona stoi tam, na miejscu Meli, u ołtarza, w tej białej szacie i w tym welonie dziewiczym i że ona składa przysięgę. A przy niej kto? Hrabia Paulin? Wstrząsnęła się na jego wspomnienie. Pan B.? O, nie, nie, nigdy! Więc Jerzy? Tak, Jerzy. Jemu tylko, jemu jednemu na całym świecie mogłaby powiedzieć: — ... a iż cię nie opuszczę aż do śmierci, tak mi, Panie Boże, dopomóż. Obiad weselny był nieliczny, ale przyjemny. Toasty ożywiły towarzystwo. Wypito mnóstwo butelek szampana i z zadowoleniem udano się na spoczynek. Nazajutrz rano państwo młodzi wyjechali, odprowadzani przez całe weselne grono, a pani Suniżycka, zrozumiawszy teraz dopiero, że Meli nie ma i nie będzie, zaczęła tonąć we łzach. I mowy być nie mogło o tym, aby ją samą zostawić. Mąż musiał wracać co prędzej do Bijuciszek, a i synowie rwali się na wieś.",202,dmochowska_dwor_1903,Other,3
"Już na ślubie Jerzyka to będę. I panna Paulina zaczęła o nim mówić. Była w dobrym humorze, bo miała od niego wiadomość, iż teraz bawi z nim kolega jego, młody Mielin i jeszcze jeden student. Weselej mu więc w towarzystwie. Przy tym i wygodniej także, bo oni przywieźli z sobą kucharza i stół mają dobry. Chodzą też ciągle na polowanie, a do tego Jerzy strasznie zapalony. W ogóle ostatni list był swobodny i wesoły. Panna Paulina przeczytała go Zosi. I śmiały się obie z jakiegoś dowcipu, gdy nagle stara panna chwyciła się za serce, twarz jej zbladła okropnie, oczy zrobiły się szkliste. — Co pani? Co to? — krzyknęła Zosia zrywając się. — Nic, nic. Ot, tak..., trochę boli..., nic. Ot, już zaraz przejdzie. I rzeczywiście przechodził ból, twarz przybrała znowu zwykły uśmiechnięty i spokojny wyraz i panna Paulina zaczęła się śmiać. — Przestraszyłaś się, kochana..., a jakże... Ale to nic, u mnie to często bywa. Ot, już i przeszło. Odetchnęła i oparła się o fotel. Na jej czole perliły się krople potu. — Czemu pani się nie poradzi — szepnęła Zosia. — O, nie, nie! Co tam radzić się, leczyć mnie zechcą. A tak, poboli i przejdzie, a jakże. Ot, już i dobrze. Zosia chciała coś dalej mówić, ale w tej chwili w przedpokoju odezwały się głosy i weszło trzech gimnazjalistów z zeszytami. — Pani ma zajęcie — rzekła Zosia. — A tak, tak.",225,dmochowska_dwor_1903,Other,3
"I rzeczywiście przechodził ból, twarz przybrała znowu zwykły uśmiechnięty i spokojny wyraz i panna Paulina zaczęła się śmiać. — Przestraszyłaś się, kochana..., a jakże... Ale to nic, u mnie to często bywa. Ot, już i przeszło. Odetchnęła i oparła się o fotel. Na jej czole perliły się krople potu. — Czemu pani się nie poradzi — szepnęła Zosia. — O, nie, nie! Co tam radzić się, leczyć mnie zechcą. A tak, poboli i przejdzie, a jakże. Ot, już i dobrze. Zosia chciała coś dalej mówić, ale w tej chwili w przedpokoju odezwały się głosy i weszło trzech gimnazjalistów z zeszytami. — Pani ma zajęcie — rzekła Zosia. — A tak, tak. Wakacje, więc trochę czytamy razem. Komu nie udało się wyjechać na wieś, to choć tak pociesza się, a jakże... Cóż, kochani moi, zawsze tacy pilni, tacy akuratni. Chłopcy pocałowali w rękę starą pannę, zaszurgali nogami przed Zosią i zasiedli w głębi, przy stole. A panie zaczęły się żegnać. — Patrzaj — mówił wysoki młodzian półgłosem, stuknąwszy w bok towarzysza — ot, szykowna facetka. I skąd ją ciotka wykopała? — Fiu, fiu! to mi pachnie granmondem. A jaka wytentegowana. — Już to wy — rzekł trzeci — byle spódnicę zobaczyli, zaraz i nosy nastawiają. Wstydzilibyście się... Ciekawość wielka. Ot, babiarze! — Widzisz, obejrzała się... Jak Boga kocham, taka ładna, że ha!... . — Dalibyście pokój, zupełnie jak instytutki.",212,dmochowska_dwor_1903,Other,3
"Zdawało mu się, że wśród tych ścian ukochanych, przesiąkłych jej duchem, łatwiej odnajdzie równowagę i potrafi przywdziać potem szczelniejszą maskę przed ludźmi. Czuł, że sama podstawa jego życia zachwiała się i runęła. Czuł, że życie to będzie musiał odbudowywać na nowo i na innym gruncie. Czuł się oderwany od pnia, który stanowił podporę i jedyną rację bytu, i uniesiony na wolę wiatrów, jak liść zielony jeszcze żyjący, a przez burzę miotany i skazany na zagładę. Nie miał pod nogami gruntu, nie miał już przed sobą celu, ani nadziei żadnej, a życic leżało przed nim długie, wstrętne, bezbarwne i głupie, jak piaszczysta droga pod mglistym niebem. Serce miał porwane na strzępy, umysł zachwiany, wolę złamaną. Więc jak zraniony zwierz skrył się sprzed oczu ludzkich, zakopał się w tej kryjówce, gdzie mogły go odwiedzać tylko duchy, i zamknął się ze swą rozpaczą sam na sam. A rozpacz ta była tym silniejsza, że wmieszała się do niej kropla słodyczy i wzburzyła uciszone przez czas i silną wolę uczucie. Miłość, która drzemała pod warstwą codziennych trosk, teraz wybuchła gwałtownie i wstrząsnęła całą jego istotą. Ta noc przyjazdu, noc niewypowiedzianej boleści i zarazem rozkoszy niebiańskiej, zrujnowała nie tylko jego najdroższe przywiązanie do ciotki, ale i w proch obróciła pracowity gmach jego dumnych postanowień.",208,dmochowska_dwor_1903,Other,3
"Dziewięcioro owiec porwały onegdaj z zagrody, koni w nocy paść nie można. Więc nasz stary Fajka wytropił całe ich gniazdo, ale z haliniskiej strony, i dał im znać. A że akurat tejże nocy dwa wieprzki spod chaty porwały leśniczemu, więc już miara się przebrała. Pan Adam uwziął się, że nie daruje i na niedzielę ogłoszona obława. Jerzemu oczy się zaświeciły. — A któż urządza? — Naszego Fajkę prosili. — O, to dobrze. To już będzie porządek. — Leniewicz ma być także. — I ten umie ustawić. Rozmowa o obławie przeciągnęła się. Jerzy rozpytywał o szczegóły, zainteresował się i na chwilę zapomniał o swej męce. Przyrzekł nazajutrz zabrać się z Emilem do Bijuciszek. I tak przecież wypadało tam być — podziękować za wszystko i pożegnać się przed wyjazdem. Ale gdy ułożył Emila do snu w swoim pokoju i pozostał sam — znowu wróciły smutne wątpliwości. Czy dobrze zrobi jadąc tam i narażając się na spotkanie z nią? Jaką względem niej zachować postawę? Po tym, co było, co nigdy powtórzyć się nie powinno, czy nie najlepiej uciekać na kraj świata bez tłumaczeń, bez pożegnania? Ale jeśli ona go kocha... Oj, czy też nie za wiele wagi nadaje on temu przypuszczeniu? Czy nie bierze chwilowego roztkliwienia za miłość? Skąd by się tam miłość wzięła po tak długim niewidzeniu się, po jazdach i karnawałach, po flirtach z mnóstwem salonowych i świetnych młodzieńców, skądże by jej przyszło kochać jego, nudziarza, melancholika, dzikusa z lasów syberyjskich.",233,dmochowska_dwor_1903,Other,3
"Tymczasem jednak, czekając hasła, spożywano śniadanie. Bigos buchał wonną parą z ogromnych, miedzianych kociołków, zawieszonych nad ogniskiem. Zimne mięsa i wędliny rozłożono na stołach. Krążył kieliszek ze starką. Na widok Suniżyckich pan Adam podszedł do nich. — Wyobraźcie sobie — szeptał — marszałek graf Elster zaprosił się na obławę. — A niechże go — przerwał pan Suniżycki. — Co mówisz? — i pan Adam nadstawił ucha. — Mówię, żeby go kaczki zdeptały. — Aha..., pewnie... Ale bo widzisz — wypada jeszcze na obiad go zaprosić. — Zbytnia poufałość! Na co ci ten kłopot? — Potrzebny mi — do sprawy granicznej w Białym Dworze. — A! — pan Suniżycki miał minę pełną uznania. — Posłałem do domu, żeby był obiad paradny. Ale potem — on lubi karty — pikietę. Ani w szrubę, ani w preferansa nie gra — tylko w pikietę. Czy nie grasz ty czasem w pikietę? — Jako żywo! Jestem wiernym adoratorem szruby. — Czysta desperacja! Nikt nie umie tej pikiety. Pan Adam powiódł zafrasowanymi oczami dokoła. — Jerzy gra w pikietę — odezwał się Jaś — i ja umiem. — Ty smarkaczu jeden!... — rzucił się pan Suniżycki. — Jerzy gra, powiadasz — rzekł pan Adam i zaczął wołać: — Jerzy! Jerzy! — A co, panie Adamie? — Grasz w pikietę? — Gram. — I dobrze grasz? — No, nieźle. Teraz na Syberii to z Mielinem grywaliśmy co dzień. — Kochany! Ot, zacna dusza!",201,dmochowska_dwor_1903,Other,3
"Las był cichy, pachnący żywicą w słońcu, pełen splątanych świateł i cieni, migający złotymi promieniami, śpiewający głosami ptasimi. A wtem, z daleka, z ciemnej głębi, powstały odgłosy, wołania, niewyraźne zrazu, mętne, urywane, a w miarę zbliżania się coraz bardziej przeraźliwe, coraz donioślejsze. Zdawało się, że las czegoś się przeraził, uląkł, wydając z siebie okrzyk zgrozy i przerażenia. Krzyki rosły niesione na liściach drzew. Można już było rozróżnić piskliwe głosy kobiet, ujadanie psów, grube okrzyki chłopów. A tu i ówdzie strzały zaczęły padać. Wtedy obławnicy zatrzymali się nie przestając hałasować. I las cały wypełnił się głosami ludzkimi, wielkim akordem przerażenia i groźby. Wilki, spłoszone z legowiska, biegły przed siebie i wpadały wprost na myśliwych. Postrzelone, zawracały z drogi i znacząc krwią wrzosy i mchy leśne próbowały bokiem wydostać się na wolność. Ale zewsząt otoczone, ranione prawdziwą kanonadą strzałów, padały wreszcie w ostatnich drganiach. Psy goniły za uciekającymi szarpiąc je, ujadając za nimi. Las skowyczał, jęczał, wył, dzwonił krzykiem i wybuchał strzałami. — No, chwała Bogu, udała się obława — rzekł pan Leniewicz do Jerzego przechodząc mimo jego posterunku. — Strzelałeś? — Do starej wilczycy i do roczniaka — zaczął Jerzy. Ale już tamtego nie było. — A cóż panicz — spytał stary Fajka — czy choć strzelał? — Strzelałem. Wyszła na mnie stara wilczyca, tak ja... — A ot, siedem sztuk ubili.",211,dmochowska_dwor_1903,Other,3
"Zatrzymano konie i jeden z chłopców, piętnastoletni wyrostek o lnianej czuprynie, wygłosił bardzo prędko i niewyraźnie rymowane powinszowanie. Po czym deputacja otoczyła powóz i ruszono dalej. U wjazdu do alei paliły się dwie beczki smolne i znowu sklecona była triumfalna brama i znowu gromada starych gospodarzy, kątników i ludzi dworskich składała życzenia. Po raz trzeci, u bramy wjazdowej, zatrzymano się i dziewczęta wiejskie podały młodej pani ogromny bukiet wczesnych, wiosennych kwiatów polnych — i znowu jedna z nich, śpiesząc się bardzo, wygłosiła wiersz długi cichym, monotonnym głosem. Wreszcie na panku stali oficjaliści. Pisarz w tużurku, ekonomowie z folwarków, nadleśny, lokaj i ogrodnik, a na ich czele Bartłomiejowa wystrojona, w nowej sukni, i Bartłomiej, trzymający tacę oplecioną kwiatami z chlebem i solą, i z pękiem kluczy. Po przywitaniu, wysłuchaniu oracji Bartłomieja i przyjęciu chleba i soli weszli oboje do domu, pod własny, wspólny dach. I stojąc na środku salonu, z którego widok rozciągał się na taras, na ogród, na rzekę, na łąki zielone i na widniejący z dala kościół białogórski, w milczeniu się uścisnęli. Wszedł służący i coś przemówił do Jerzego. — Zaraz. Powiedz, że zaraz przyjdziemy — rzekł Jerzy. — Musimy pójść na folwark — dodał zwracając się do Zosi — bo tam czekają z rozpoczęciem tańców. — A, dobrze — idźmy.",204,dmochowska_dwor_1903,Other,3
"Jestem starą, zupełnie już starą kobietą. Życie moje skończone — już mię nic spotkać nie może — oprócz śmierci. Gdy zaś ona przyjdzie, powiem: Bądź błogosławiona! Tymczasem jednak żyję, i to moje żelazne zdrowie każe przypuszczać, iż długo jeszcze żyć będę. Tak jestem silną, że kamienie przy drodze mogłabym rozbijać — a gdybym miała wnuki, tobym je nosiła na rękach i huśtała wysoko — wysoko... Ale nie mam wnuków. Nie mam nikogo na świecie — nikogo i nic. Bo wszystko com, miała najlepszego, tom rozdała, rozdarowała, poświęciła... Dzisiaj usiadłam przy kominku nad stosem gazet i tygodników. Miałam zamiar spokojnie wieczór spędzić na ich przeglądaniu. Oparłam nogi o stołek, poprawiłam ogień, przysunęłam lampę i otworzyłam pierwszą z brzegu gazetę. Cicho było ciepło — przytulnie w tym moim saloniku zapełnionym ładnymi sprzętami. Firanki były spuszczone i tylko czasem z za okien dochodziło wycie jesiennej nocy — takie przeciągłe, smutne wycie, jakby dusz potępionych a błagających zmiłowania. Ale do mnie nie dochodziło ani zimno ani wiatr i mogłam siedzieć spokojnie w cieple i w ciszy, wtulona w miękki fotel. Wszakże tak siedzę co wieczór i nie słyszę i słuchać nie chcę wycia tego wiatru — czy tych potępieńców. A dziś nie mogłam. Zdawało mi się, że oni tam do mnie mówią, że mnie wołają po imieniu, że dla mnie tu przyszli gromadą, że się zlecieli tu po mnie i chcą unieść mnie z sobą — porwać i unieść.",226,dmochowska_obraczka_1907,Other,4
"Ona mi była jedyną przyjaciółką, piastunką, towarzyszką — i Aniołem Stróżem. Pierwszy raz zobaczyłam ją tak blizko siebie — pierwszy raz na ramieniu poczułam jej dłoń, popychającą mię naprzód... naprzód... Dokąd?... Słońce już zachodziło i jego czerwone promienie zaczęły się wdzierać ukośnie przez zasłonięte okna, gdy zapukano do drzwi. Nie odezwałam się wcale. Zapukano powtórnie. — Proszę wejść! — odparłam. — Otwarte. — Nie poruszyłam się jednak. Wszedł Wiktor. Spokojnie powiesił kapelusz na wieszadle, ciupagę w kącie postawił i stanął przedemną. Spojrzeliśmy sobie w oczy. Odrazu przejrzał mię nawskróś. — O? cóż to? — rzekł cicho — dyabliki czarne latają? — Przysunął sobie krzeszło, usiadł bliziutko i wziął obie moje ręce. — No? — spytał z poczciwym swym uśmiechem. — A bo... na co mi to wszystko! — wyrwało mi się prawie z płaczem. — Co mi z tego głupiego patentu, co mi z tego! Wszystko już się skończyło. I teraz co? — Jakto co? Teraz żyć trzeba. — Na co? Po co? Dla kogo? — Ach, wy baby! baby! Nic wam i doktoraty i filozofie nie pomogą! Wy się najprzód zawsze pytać będziecie dla kogo macie żyć. A dla czegoż, to nie? — Eee! — Pani, co ma talent... — Dałby mi pan pokój z tym talentem! Ja nic o nim nie wiem jeszcze. Nie wiem, czy go wogóle mam. Któż to powiedział, że mam talent?",206,dmochowska_obraczka_1907,Other,4
"Po co? Dla kogo? — Ach, wy baby! baby! Nic wam i doktoraty i filozofie nie pomogą! Wy się najprzód zawsze pytać będziecie dla kogo macie żyć. A dla czegoż, to nie? — Eee! — Pani, co ma talent... — Dałby mi pan pokój z tym talentem! Ja nic o nim nie wiem jeszcze. Nie wiem, czy go wogóle mam. Któż to powiedział, że mam talent? Pan i Czerwony. Wielcy mi sędziowie! — Pani mówi mi impertynencye, aby się módz pokłócić. Ale niedoczekanie! Nie mam na to czasu, bo muszę panią zabrać i przyprowadzić do cioci Buzi, gdzie czekają... — Kto czeka? Ja nigdzie nie pójdę. — Nie cierpię kiedy panna Hania grymasi, jakby jaka hrabina. Proszę zaraz włożyć kapelusz i idziemy. Wziął z łóżka mój kapelusz i próbował mi go na głowę włożyć. — A któż tam będzie? — No, cała paczka. Niedźwiedź, Czerwony Poeta, Benda i Kuliszyński, ""Budowniczy Solmness"", panna Tola ze swemi feministkami i już nie wiem kto. Mówię, że cała paczka. Będzie bardzo wesoło. No, panno Haniu, prędzej! Proszę zrobić przyjemny wyraz twarzy i — do licha! — Przypiąć raz ten kapelusz! — Żeby pan wiedział, jak mi źle. — Wstałam jednak i zaczęłam się zbierać. Wyszliśmy. Ulice były ciche, puste i zasnute już cieniami wieczoru. Pod drzewami plant było prawie ciemno.",203,dmochowska_obraczka_1907,Other,4
"Ja to seryo mówię. Że pani ma talent, to pewno, ale trzeba dla niego coś zrobić, trzeba mu dać odpowiednie otoczenie, to się dopiero rozwinie. — Osiąść tu? Nie wracać? Ach, nie wiem, czyby to było dobrze... — Dlaczego? — Bo... Ach, mój Boże! przecie pan wie, co ja myślę. Ja myślę, że trzeba wracać do kraju, to niedobrze tak uciekać z tamtych stron... Tu i tak jest ognisko i bezemnie się obejdzie... a tam... ach, tam nic, nic! Ja sama nie wiem, Pan się zawsze śmieje, ale ja myślę, że to obowiązek. Wiktor rzucił się niecierpliwie. — A no, jak pani na teren obowiązków wjeżdża, to proszę z kim innym gadać. To nie moja specyalność. Dla mnie najpierwszy obowiązek, to talent, sztuka, piękno, własna indywidualność, moje ja, które chce się wypowiedzieć. Reszta dobra dla mydlarzy. Gwiżdżę na resztę. — A ja nie. I nawet, nie wiem, co ważniejsze... jak być powinno... — Ja nie pytam o to, co być powinno. Ja pytam o to, co jest. O to, co mnie niesie, co mnie pchnie naprzód. Nie wiem, czy to być powinno, ale jest. To dosyć. — Ach, panie Wiktorze! czy dosyć? — Znałam od dawna jego zapatrywania w tym względzie i nieraz już staczałam z nim o to zażarte walki.",203,dmochowska_obraczka_1907,Other,4
"To dosyć. — Ach, panie Wiktorze! czy dosyć? — Znałam od dawna jego zapatrywania w tym względzie i nieraz już staczałam z nim o to zażarte walki. Lecz teraz szczególniej mi chodziło o wylanie na zewnątrz myśli, które mnie gnębiły. Wszakże i sama nie byłam tak zupełnie pewną swego, chciałam dyskusyi. — Bo, widzi pan — ciągnęłam dalej — ja myślę, że są na świecie rzeczy ważniejsze od sztuki... — Tak! tłusta pieczeń i miękkie pantofle — mruknął. — Zwłaszcza u nas, panie Wiktorze. I że, jeśli się zdobyło pochodnię do ręki, to trzeba nią przyświecać takim kątom, gdzie mrok panuje. zgasi i będzie po wszystkiem. — O, nie! — I nagle porwała mię fala siły, męstwa, pewności siebie, melancholia odleciała gdzieś na krańce świata, poczułam się niezwalczoną. Nie, nie zgaśnie moja pochodnia! Pójdę z nią w mój kraj biedny i wysoko trzymać ją będę ponad głowami tych, co są w ciemnościach. Niech będzie światło! Niech będzie ciepło! I rozwidnią się ciemne kąty, i rozpalą się inne pochodnie, i ogniska się rozniecą, ciepłe, ożywcze. A talent? Talent, jeśli go mam, będzie właśnie najżywszym płomykiem w tem ognisku. — Wymieni go pani wkrótce na korzec węgli do podpalenia w tym społecznopatryotycznym piecu. — Nie! Nie! Jeśli go mam, to nie zginie. A świat, ludzie, naród, dobro, czyn, oto co jest największego!",208,dmochowska_obraczka_1907,Other,4
"Wiedziałam też o nim nie wiele. Wiedziałam, że Żarscy byli to bogaci obywatele na Litwie, że matka pana Michała była z domu hrabianką Orwiczówną i że o tem nie wolno było zapominać. Rodzina była to liczna i chcąc się utrzymać w ""pozycyi"" musieli pracować albo bogato się żenić. Pan Michał zaś rozpoczął jakoby karyerę od przehulania całego swego funduszu wśród złotej młodzieży krajowej i zagranicznej. Musiał więc teraz pokutować za grzechy i ""gnić nad papierami we wstrętnem biurze"". Zresztą to wszystko mało mię naprawdę obchodziło i prędko wywietrzało z głowy. Gdy czasami przychodził mi na myśl Żarski, myślałam sobie: ""Toby był mój typ""... i przechodziłam nad nim do porządku dziennego. I teraz, odczytując list Wiktora, uśmiechnęłam się nad jego nieśmiałem zapytaniem: , może być spokojny! Akurat! w głowie mi teraz amory, teraz gdy ""Pokrzywdzeni"" potrzebowali skupienia całej mojej myśli i wszystkich sił. Jakoś w połowie listopada skończyłam swój dramat. Przepisywanie i różne poprawki zajęły mi jeszcze kilka tygodni, aż poczułam, że nic już lepszego zrobić nie zdołam, że im dłużej poprawiać będę, tem bardziej stanie się rzecz ""wylizana"", więc spakowałam rękopis i wysłałam pod adresem Wiktora. I naraz zrobiło się dokoła mnie dziwnie pusto. Gdy wchodziłam do swego pokoju, nie witały mię już te twarze tak znajome, to smutne, to zrezygnowane, to znów szarpiące się w walce, to rozkochane w jakimś ideale.",222,dmochowska_obraczka_1907,Other,4
"Potem on się wdrapał na krzeszło i zaczęliśmy śpiewać oboje. On swym cieniutkim głosikiem wywodził coś o ""ziabkach"" i ""wjubelkach"", a ja mu pomagałam. A gdy tylko skończyłam jedną piosenkę, on zaraz wołał: — Eście, Nana, eście... Naraz coś zastukało, zatupotało. Drzwi od przedpokoju otworzyły się szeroko i stanęła w nich jakaś postać ogromna, w futro ubrana i zaśnieżona od stóp do głowy, a głos wesoły zawołał: — Litościwa osobo! zlituj się nad biednym podróżnym! Urwała się nasza piosenka i oboje z Waciem przestraszyliśmy się porządnie. On z krzykiem do mnie się przytulił, a mnie serce mocno zabiło. — Kto to? — spytałam, wytężając wzrok, aby poznać niespodziewanego gościa. — Cicho! cicho, Waciu, to jakiś znajomy pan... Ale Wacio przerażony, zaczynał już płakać na dobre. Więc wzięłam go na ręce, a on, główkę chowając, wołał jeszcze: — Ja nie cem! Ja nie ceni! — Przepraszam, widzę, żem panią przestraszył — ozwał się znowu głos we drzwiach. I tym razym wydał mi się ten głos dobrze znajomym. Ale jeszcze nie byłam pewna. Więc, z dzieckiem na ręku, zbliżyłam się do drzwi. — Ach! to pan! — zawołałam, poznając w zaśnieżonej postaci Michała Zarskiego. — Skądże? Teraz, tu? — A widzi pani! Wyrwałem się na tydzień. Do Kamilówki jadę na jakieś polowanie monstre. A tymczasem zbłądziliśmy.",202,dmochowska_obraczka_1907,Other,4
"A tak, jesteśmy, pan kawalerem, a ja panną. — Na wydaniu... — Niech sobie będzie i na wydaniu. Więc nie wypada mówić ze sobą tak, jak mówi poprostu dwoje ludzi, a nie kawaler i panna. — Dajmy, że tak jest. Ale pani mogłaby się nie stosować do tych wymagań. — Jak gdzie i jak z kim. Gdy byłam... na swobodzie, to się nie stosowałam. — A tu? — Tu, jak pan widzi, uczę się trzymać język za zębami. — I ja na tem tracę. — Oj! nie wiem. Możebym nic przyjemnego panu nie powiedziała, gdybym była szczerą. — Uśmiechałam się, patrząc na niego i starałam się nadać lekki ton swoim słowom. Lecz on pochylił się ku mnie i rzekł: — Chociaż pani się stara być taką jak wszystkie, ja wiem, że pani jest całkiem inną. I, jak Boga kocham! dałbym nie wiem co, aby się dowiedzieć, co pani o mnie myślała? Proszę mi powiedzieć! Moja pani, ja bardzo proszę... Milczałam. — Ach, pani nie wie — zawołał on po chwili — jak mi potrzeba teraz... szczególniej teraz... tak czasem... żeby ktoś do mnie dobie słowo powiedział. A pani, toby mogła... At, zidyocieć przyjdzie! — dodał gniewnie. Zerwał się, zapalił papierosa i okrył się kłębami dymu. Zamilkliśmy oboje. Czuliśmy, że nie była skończona między nami rozmowa, że leżała przed nami jak droga, na którąśmy wstąpili i zatrzymali się, uszedłszy zaledwie kilka kroków.",217,dmochowska_obraczka_1907,Other,4
