Text,Words,Source,Author,Fold
"Bo i komużby się chciało spać w takiem nieszczęściu? Choma nie kładł się zgoła. Chodził tylko z kąta w kąt po izbie. Co zamyślał począć? Bogi to wiedzą, ja domyśleć się nie mogłem. — Semenie — mówi naraz Choma, widząc, że nie mogę zasnąć — masz, wypij! I podał mi sporą czarkę gorzałki. Miał pełną flaszkę w swej sakwie podróżnej, czarkę zaś znalazł w jakimś zakątku. Wypiłem. Trunek był silny, jakieś miłe ciepło objęło mię całego, zmęczenie poczęło się znowu dawać we znaki; za chwilkę zasnąłem snem twardym jak kamień. Jak długo spałem, tego nie wiem; zbudził mię dopiero głos Chomy, który krzyknął na mnie krótko: — Semenie, wstawaj, żandarmi! Ostatnie słowo, jak piorun z nieba otrzeźwiło mię w jednej chwili. — Gdzie, gdzie? — pytam zrywając się na równe nogi. — Nie pytaj, ale rób, co ci każę! — Cóż mam robić? — Zamknij oczy i nie otwieraj ich, żeby tam nie wiem co się w koło ciebie działo. Pamiętaj! — Dobrze, dobrze. — A teraz weź to w rękę! Wziąłem. Był to kawał sznurka, czy też krajki. — Trzymaj się silnie. Ścisnąłem sznurek w dłoni. — A teraz pójdź za mną. Poszliśmy. Przez drogę słyszę krzyk jakiś, płacz, zawód, ryk bydła, szczekanie psów,, pod nogami błoto; idziemy siołem, jak się zdaje. — Chomo, dla Boga, kędy ty mnie wiedziesz? — Ani słowa, kpie jakiś, żandarmi nadchodzą! — szepnął mi swoim ostrym głosem. Zamarłem ze strachu. — Teraz to już pewnikiem zginąć przyjdzie, — myślę sobie. — Przepadła koza, przepadła i brzoza. Idziemy dalej, podemną kolana dyl, dyl, dyl. Wtem nagle słyszę: — A skąd wy, dziady? — pyta głos jakiś ostry, surowy.",253,dwaj_przyjaciele,Franko,2
"— To pewnie żandarm, myślę sobie. No, Boże, zmiłuj się nad naszą grzeszną duszą. Zaraz się do nas zwróci. Dziwi mię tylko, dlaczego wprzódy odzywa się do jakichś dziadów. Cichy, drżący głos dziadowski odzywa się tuż kolo mnie: — Z szerokiego świata — panoczku łaskawy! My Boże starce, bracia bliźni. W potoku kąpali się, w wadzie nurzali się; kiedym go podpławił, biednegom oczu pozbawił; pogubiwszy oczy w wodzie, teraz ślepcem za mną chodzi. — Cha, cha, cha! — zaśmiało się kilka głosów. Boże łaskawy, tu ich musi być nie mało. I czemu nas nie chwytają, nie wiążą, nawet nie spytają o nas jednem słówkiem? — Gdzie mieszkacie, włóczęgi? — pytał znowu surowy głos, ale już jakby na pół ze śmiechem. — Daleko panoczku, daleko — za dziesiątą górą, za dziesiątą rzeką. Nasza chata z badyli po nad wodą się chyli, strzecha z liści buraka, zasuwa z łyczaka. Znowu śmiechy dokoła, my stoimy na miejscu jakby nic nie było. Drżę na całem ciele i trzymam się silnie za sznurek, nie śmiąc już naprawdę spojrzeć na świat oczyma. Myślę sobie tylko: niechaj będzie, co chce, zobaczę, jak się to skończy. — Jakiś bestya wesoły! — rzekł naśmiawszy się z dziadów surowy głos. — Ale chodźmy już. Zdaje mi się, że w tej oto stercie za wsią uda się nam złowić jakiego ptaszka. Słyszałem, jak żandarmi, śmiejąc się, poszli dalej i zdumiony nie wiedziałem, gdzie się znajduję. — Pójdź ślepy mój bracie! — wołał dziadowski, trzęsący głos, zawsze jeszcze tuż koło mnie — pójdźmy tam, gdzie wiatr świszczę — na wietrze się położymy, wietrzykiem się otulimy, wiatr pod głowę pokładziemy i cieplutko zaśniemy.",254,dwaj_przyjaciele,Franko,2
"— Złodziej z swojemi przymówkami! —- doleciało mię zdaleka,. Choma szarpnął za sznurek. Poszedłem za nim, zawsze jeszcze nie wiedząc dokładnie, czy to sen, czy jawa. Szliśmy tak długi czas jeszcze. — No, otwórz wreszcie oczy, ślepy kocie! — zawołał na mnie Choma wesoło. Spojrzałem. Gęsta mgła ścieliła się po polu, przed nami w oddali szarzało sioło, dym z kominów unosił się ponad niskiemi, słomianemi strzechami. — No i cóż, zjedli cię żandarmi? — pytał Choma z uśmiechem. Nie odpowiedziałem ani słowa, trudno mi było ochłonąć po tem wszystkiem, co zaszło. — Miły towarzyszu, a widzisz, że ja cię w przepaść nie pchnąłem — rzekł do mnie po cichu. Spojrzałem teraz po raz pierwszy na Chomę. Cóż to? Przedemną stał żebrak obdarty, skulony. — W imię Ojca i Syna, co się z tobą stało? — To samo, co i z tobą! — odpowiedział. — To, co i ze mną? Jak to rozumiesz? — Spojrzno tylko w wodę na swoją urodę! — odpowiedział trzęsącym dziadowskim głosem. Opodal była szeroka kałuża, schyliłem się nad wodę. Tfy, przepadnij maro! gdybym nie wiedział, że ja jestem ja — tobym się nie poznał w chwili onej. Dziad i dziad, choć oczy wypatrz, a nie poznasz Semena. Poobwieszany torbami, z długą palicą w ręku, w pstrokatej czapce na głowie; nie inaczej wyglądał i Choma. Dlatego to kazał mi się nie tracąc czasu, położyć spać w dziadowskiej chacie. Aha, teraz rozumiem wszystko! Tak więc, jak widzicie, uszliśmy tym razem biedy. Lecz czyż myślicie może, że się już na tem skończyło? Gdzie tam! Poszukiwania odbywały się dalej, chodziliśmy tędy i owędy, krążąc ciągle w okolicy nad Dniestrem.",254,dwaj_przyjaciele,Franko,2
"Aż tu naraz słyszymy, jak mówią ludzie: — Rychło się skończy wasza bieda, żandarmi już coraz rzadsi w okolicy. — Chwała ci panie — myślimy sobie, tym razem ujdzie nam na sucho. Teraz nic innego nie pozostaje, jak dostać się w jakikolwiek sposób do domu. Radź Chomo, prowadź Chomo! Choma prowadzi. Wracaliśmy powoli manowcami — ostrożnie, żeby nie wpaść niespodzianie w ręce żandarmów. Zbliżyliśmy się wreszcie do sioła — jeszcze tylko pół milki, nie więcej, a potem... I ktoby się był spodziewał, że tutaj właśnie na moście, jak to powiadają, spotkamy się z biedą, która nas omijała w ciągu półrocznej prawie wędrówki. A jednak tak się stało, a wszystkiemu złemu winien był nie kto inny, jak tylko Choma. Drugi już dzień siedzieliśmy w oczeretach. Doszła nas bowiem była wiadomość, że żandarmi przebywają w naszem siole. Pod wieczór mówi do mnie Choma: — Wiesz co Semenie, mnie boli noga, możebyś przemknął się do wsi, dowiedział się od dobrych ludzi, co słychać i przyniósł trocha strawy. Przystałem z chęcią. Ledwie żem wyszedł z sitowia, spojrzę, aż tu żandarmi chodzą po polu. Jakem ich spostrzegł, odrętwiałem z przestrachu. Jezusie mój — nuż mię dojrzą! Ech, jak nie podkasam poły, jak nie puszczę się tam, skąd przyszedłem, umykam, ile mi sił starczy, ale niestety było już zapóźno; dojrzały mnie psiajuchy, puściły się za mną w pogoń. Pamiętam tylko, że było ich czterech. Którędy biegłem, nie przypominam sobie; pamiętam tylko, że zmoczony, obszarpany, skrwawiony upadłem koło Chomy, jak nieżywy. Choma pojął w okamgnieniu, co się stało. — Wstawaj — krzyknął na mnie — skacz pod most!",251,dwaj_przyjaciele,Franko,2
"Opodal ciągnął się szeroki most przez rzekę. Pod nim znajdowała się znana kryjówka. Dobywając ostatka sił, powstałem. — A cóż się z tobą stanie? — Uciekaj, poradzę ja sobie! Skoczyłem pod most, zostawiając Chomę w sitowiu. Do dziś dnia nie wiem, co też nowego wymyślił był Choma, ażeby ponownie wymknąć się żandarmom z pod nosa. Za chwilę, trzęsąc się na całem ciele, siedziałem już pod mostem, ukryty bezpiecznie. Siedzę i siedzę: po chwili i strach już przeszedł, wyzieram, nadsłuchuję, co się też z Chomą stanie. Nic nie słychać, tylko rzeka szumi i uderza o filary mostu. Siedziałem tak długo skulony, nieruchomy pod mostem pomiędzy dwoma dylami. Aż naraz słyszę jakiś gwar i hałas. Wyzieram ostrożnie. Wielki Boże, wszak to mego przyjaciela, mego Chomę wiodą żandarmi. Na rękach i nogach brzęczą mu łańcuszki, żandarmi obstąpili go dokoła i pobłyskują gwerami. Pociemniało mi w oczach, dusza we mnie zamarła. Przyglądam się z natężeniem. Choma zmoczony, owalany po szyję błotem; na odzieży zmokłej pełno tataraku, zgniłych liści i zielonej trawy widnej. Chciał się, jak widać, ukryć w bagnie, ale daremnie, znaleźli go, schwycili! — Chwała ci Panie, że mnie przynajmniej udało się zemknąć, — pomyślałem sobie, skuliłem się we dwoje i siedzę cicho, ledwie dysząc. No, i po tem wszystkiem czyż mogłem się spodziewać, że Choma teraz zechce mi zaszkodzić? Hej, hej, przyjaciel, przyjaciel! Posłuchajcie tylko, na jaką to chytrość zdobył się mój towarzysz, żeby wraz ze sobą i mnie zgubić i wydać w ręce żandarmów. Słucham ja, zdaleka rozlegają się kroki. Żandarmi weszli na most. Cicho. Nadsłuchuję, zaparłszy dech w piersiach.",255,dwaj_przyjaciele,Franko,2
"Dziesiąty już rok przebywał pater Gaudenty Soc. Jesu z rozkazu wyższej władzy w konwencie tarnopolskim. Wysłany ongiś dla duchownej pocichy prześladowanych na Podlasiu unitów, nie mógł wypełnić swej misji i wrócił stamtąd z silnym zamiarem naprawienia tego pierwszego szwanku i podjęcia na nowo walki przy bardziej sprzyjających okolicznościach. Dziesięć lat upłynęło, i jakże w ciągu tych lat zmienił się ojciec  Gaudenty! Był to teraz człowiek dojrzałego wieku, dobrej tuszy, pełnej i kwitnącej twarzy, wcale niepodobny do owej karykatury chudej i długiej jak tyka, która nierozerwalnie prawie łączy się w umyśle naszym z pojęciem Jezuity. Ani śladu dawnego surowego ascety i fanatyka, przeciwnie, z całej postaci, osobliwie zaś z rumianych, słodko złożonych ust i z dobrodusznie śmiejących się oczu widać było dojrzałego praktyka, znającego ludzi nawskróś, znającego osobliwie słabe strony, za które ich najłatwiej ująć i poprowadzić dokąd chcesz, a zarazem znającego doskonale te drogi i celę, do których ich prowadzi. Dawne marzenia o męczeństwie, o nawracaniu niewiernych, przemkną czasem w jego duszy, ale chyba już tylko jak jakiś chłodny zimowy sen, co leciuchnem drżeniem przechodzi po ciele, rozkosznie wyciągniętem śród ciepłych puchowych poduszek. Z zaciętego, ślepego fanatyka stał się on rozumnym politykiem, który liczy się ze stosunkami, waży dowody, gra na sercach ludzkich i prowadzi ślepych i nieświadomych nieznacznie do nieznanego im celu. Prawda, „Orientem esse convertendum“ zostało dotychczas jego hasłem bojewem? lecz o ileż jaśniej widzi on teraz pole boju i walczące na niem siły, — o ile głębiej wtajemniczony on dziś w taktykę wszystkich walczących, a przedewszystkiem w taktykę własnego zakonu, — jak wyraźnie widzi on tysiączne nitki, tysiączne strumyczki, którymi wpływ synów Lojoli przenika w takie miejsca, gdzie nikt go się nie spodziewa.",274,dzuma,Franko,3
"Cała skomplikowana praca zakonu żywo stoi przed jego oczyma, i sam on napręża wszystkie siły swej myśli, by również wnieść swą cząstkę do tej roboty. Bogu dzięki! robota nie daremna i owoce jej zaczynają już pokazywać się, a przyszłość wróży ich daleko więcej jeszcze. Oto i dziś nową radością zabiło serce ojca Gaudentego, a usta jego pobożnie szepczą: Ad majorem Dei gloriam! — a oczy zwracają się ku niebu z wyrazem czystej, nieziemskiej rozkoszy. Z Rzymu przyszło zatwierdzenie jego najpokorniejszych propozycji i błogosławieństwo Ojca świętego na rozpoczęcie nowej, brzemiennej w skutki pracy. I nie to szczególnie cieszy ojca Gaudentego, że na jego pokorną osobę spłynęła z góry nowa pochwała, że przed nim jaśniej i równiej ścieli się ścieżka do wyższych godności w zakonie Jezusowym, — nie, nie to szczególnie raduje serce jego, lecz to, że Bóg uznał go godnem naczyniem, by w nie  wlać myśl szczęśliwą, że rozjaśnił umysł jego dla znalezienia nowej ścieżki ku osiągnięciu wielkiego celu, nowego źródła ku zwiększeniu szerokiego i głębokiego morza chwały Bożej i potęgi kościoła rzymskiego. Non mihi, Domine, non mihi! — szeptał on korząc się w prochu przed majestatem łaski Bożej, — sed ad majorem gloriam Nominis Tui! Ależ bo i plan jego był nie prosty! Pewnie, że zwykły człowiek, zwykły ksiądz, nawet zwykły katolicki ksiądz bez osobnego wpływu szczególnej łaski Bożej nie wymyśliłby takiego planu. Nie darmoż to w Rzymie, w tem źródle łaski Bożej, lak radośnie przywitano, tak chętnie przyjęto ten plan jak własne, rodzone dziecko! „Nawracanie schyzmatyków za granicą dopóty nie będzie mogło postepywać naprzód, dopóki tutaj, w Galicji, rzymski katolicyzm nie będzie miał pod nogami silnej podstawy; przed nawracaniem całych schyzmatyków, trzeba przedewszystkiem nawrócić półschyzmatyków “, — oto była istota jego planu, zatwierdzonego przez Rzym.",281,dzuma,Franko,3
"Prawda, kogoś innego byłoby wstrzymało to, że ci „półschyzmatycy"" przecież sami uznają siebie za katolików, lecz ojca Gaudentego to nie wstrzymywało. „Go stąd, że ustami wyznają Rzym, kiedy sercami ciągną do Moskwy! Go stąd, że ich księża golą brody, kiedy żyją żonaci! Go stąd, że lud nie omija i łacińskich kościołów, że tysiącami garnie się na odpusty do Kalwarji i Milatyna, kiedy z niemniejszą ochotą ciągnie też na schyzmatyckie odpusty do Poczajowa, ba nawet do Kijowa! Nie, Rzym nie może i nie powinien tego cierpieć! Kościół katolicki nie zna połowy: kto nie jest w nim calem sercem i całą istotą, ten jest całkiem poza nim. Albo katolicy bez zastrzeżeń, bez żadnej autonomii obrzędowej, albo schyzmatycy, oto powinna być podstawa postępywania z tymi greko-katolikami“. Prawda, ojciec Gaudenty był nadto przenikliwym politykiem, by miał proponować stawienie pytania od razu tak jasno i niedwuznacznie, — przeciwnie, ostrzegał przed wszelkim pośpiechem w postępowaniu, wiedząc, że postępując nągle możnaby dość łatwo z półschyzmatyków zrobić całych schyzmatyków, natomiast gdy tu szło o to, by z półkatolików zrobić całych katolików. „Dopiero wtenczas, gdy miec będziemy taką twardą oporę w całej ludności galicyjskiej, można będzje z całą, dziesięciokrotnie pomnożoną siłą zwrócić się dalej na wschód i przy Boskiej pomocy mimo wszelkiego oporu rozłamać twierdzę nienawistnej schyzmy“. Takie to myśli wyłożył pater Gaudenty w obszernym liście, napisanym z głęboką znajomością stosunków miejscowych i natury ludzkiej, i posłał ten list na ręce prowincjała jezuickiego w Krakowie, który uznając jego ważność, wyprawił go ze swemi uwagami do Rzymu. Kończył się zaś ten list następującymi praktycznymi wnioskami:",254,dzuma,Franko,3
"1) Zapomocą systemątycznych misji po wsiach i miasteczkach, osobliwie począwszy od pogranicznych i trucizną schyzmy najbardziej zarażonych wpływać na serca i umysły prostego ludu, wzbudzać w nim przychylność do lacinizmu, a obrzydzenie do schyzmy, a gdzieby pasterze tego ludu pokazali się niedóść przychylnymi dla Rzymu, tam zwolna i ostrożnie zasiewać niedowierzanie do nich między ich owczarnią, kompromitować ich przed władzami, wywlekać ich błędy i wady, by tym sposobem przygotować grunt dla nowej, lepszej i światlejszej generacji pasterzy prawdziwie pobożnych i całą duszą oddanych świętej stolicy rzymskiej. 2) Wpływać z góry dołu na władze polityczne, by dopomagały przeciąć wszelkie związki galicyjskich unitów z zakórdonowymi schyzmatykami, by zabraniały chodzić na zagraniczne odpusty, nie wydawały paszportów i przepustek, a także miały nadzór nad tymi księżmi, którzy usiłują obrządek grecko-katolicki niby to oczyszczać, a właściwie coraz więcej podciągać pod modłę schyzmy. 3) Porobić wszelkie możliwe przygotowania do całkowitego zlania obu obrządków, do czego pierwszym krokiem będzie wychowanie młodych generacji duchowieństwa w; duchu bardziej katolickim i wyświęcanie ich w celibacie. „Bo jakiegoż to kapłańskiego namaszczenia można spodziewać się po młodym człowieku — pisał on w swym memorjale, — który jutro ma przyjąć święcenie kapłańskie, a dziś jeszcze po praźnikaeh i weselach wycina hołubce i  kołomyjki, zawraca głowę popadiankom i o tem jedynie myśli, by znaleść sobie poważną narzeczonę“. Wszelakoż pomimo sprawiedliwej dumy z tego powodu, że pismem swem wskazał na sprawę istotnie ważną i naglącą, ojciec Gaudenty z pewnem wzdryganiem oczekiwał odpowiedzi wyższych władz. Widział on jasno, że w swem pragnieniu przysłużenia się kościołowi, poszedł nieco za daleko i poważył się w swem piśmie wskazywać swym przełożonym na takie rzeczy, które właściwie stały wysoko ponad kompetencją pokornego, prostego braciszka.",272,dzuma,Franko,3
"Wiedział on. że na takie przekroczenia zwierzchność zakonna patrzy bardzo surowo i lękał się nagany. Lecz szczęście mu sprzyjało. Oczywiście rady jego bardzo w porę przyszły przełożeństwu, gdyż o naganianie było nawet mowy. Prawda, pochwaliwszy w ogólnych wyrazach jego szczerość i zapobiegliwość, prowincjał z wyższego polecenia pisał, że na razie można i trzeba przystąpić do wykonania tylko pierwszego punktu, tj. misjonowania między ruskim ludem unickim, zostawiając dalsze punkty tego planu woli Bożej i mądrej decyzji stolicy apostolskiej. Polecał więc prowincjał ojcu Gaudentemu rozpocząć systematyczną pracę w tym kierunku, przyczem cały konwent tarnopolski miał mu być wedle okoliczności pomocnym,, i kończył błogosławieństwem: Ite, et benedicat vos Dominus in itinere novo! Ale ojciec Gaudenty nie potrzebował więcej. Wiedział, on, że gdy przyjęto pierwszy punkt, to znaczy, że przyjęto cały plan, a w tej łaskawości, z jaką władza zakonna darowała mu przekroczenie kompetencji, widział porękę, że władza ta miłościwie zwróciła na niego swe oczy i być może lada dzień powoła go do ważniejszej jakiej roli w tej nowej walce ad majorem Dei gloriam. — Wszystkich sił, wszelkich starań trzeba dołożyć! — powtarzał ojciec Gaudenty, chodząc po swej celi i zacierając ręce. — Wszelkich sił i starań dołożę, by zaraz pierwszy krok mój na tej nowej drodze był głośnym, świetnym tryufmem świętej sprawy. Dopiero co skończył on pisanie ognistego kazania na temat: „Niech będzie mowa wasza: tak — tak, nie — nie“, w którem w najczarniejszych kolorach przedstawił grzeszność dwuwiarstwa i obojętności, a następnie przechodził do wychwalania świętości i piękności rzymskiej, a upadku i omal że nie piekielnej brzydoty „schyzmatyckiej“ wiary.",252,dzuma,Franko,3
"Całe kazanie naszpikowane było dobitnemi słowami ludowymi, nieraz aż nadto plastycznymi zwrotami, jakichby nikt się nie spodziewał po spokojnym, słodkim i łagodnym ojcu Gaudentym. Ależ bo on wiedział, co się komu  podoba. Kazanie to zaraz następnej niedzieli postanowił pater wygłosić w wielkiej pogranicznej wsi Towstochłopach, która leżała na samym szlaku odpustowym, prowadzącym z galicyjskiego Podola do Poczajowa, i dla tego, zdaniem ojca Gaudentego, bardziej od innych zarażoną była dżumą dwuwiarstwa i obojętności religijnej. Pater pamięta i dotychczas bez wzdrygania wspomnieć nie może o swej niedawnej rozmowie z jednym towstochłopskim gospodarzem. — A co, bywaliście w Poczajowie? — pytał pater. — Ta byłem. — No, i jak że wam się tam spodobało? — Ta dobrze. — Dobrze! Bójcie się Boga! Cóż tam takiego dobrego? Czyż to wy nie wiecie, że tam schyzmatycka odprawa? — Gzy schyzmatycka czy nie schyzmatycka, tego nie wiem,—spokojnie odpowiedział chłop, — ale to wiem, że tam za spowiedź mniej bierą jak w Podkamieniu, a nadto jeszcze w zimie cerkiew opalają. — Boże mój! Przecież tych ludzi dotychas  tak jakby i zupełnie nie tknęło światło twej wiary, — westchnął ojciec Gaudenty po tej rozmowie i prawdę powiedziawszy, ona to właśnie  dała pierwszy impuls jego myślom do wypracowania znakomitego planu, który właśnie miał być przez niego w czyn wprowadzony. Nie dziw zatem, że na Towstochłopy zwróciły się przedewszystkiem jego oczy. Tutaj on powinien był rozpocząć swą misyjną działalność, i ze względu na strategiczną — by się tak wyrazić — ważność miejscowości, i nie mniej też ze względu na straszny, bliski do niewiary lub schyzmy stan dusz towstocnłopskich. — Zresztą nie ma się tu czemu dziwić, — miarkował sobie pobożny ojciec Gaudenty chodząc po swej celi, — wcale nie ma się czemu dziwić, że wiara święta w Towstochlopach w takim znajduje się upadku.",278,dzuma,Franko,3
"Kto tam ma ją podnosić? Gzy ta przedpotopowa ruina, ów nieuk i prostak, ów Gzymczykiewicz, który prócz swej pasieki i swych królików o niczem zgoła pojęcia nie ma? Czymczykiewicz, był to stary paroch towstochłopski, jeden z ostatnich mohikanów tego pokolenia księży ruskich, których zwano „antiquae educationis“. — Nie, tak powinno być, — mówił dalej do siebie ojciec Gaudenty. Ten Gzymczykiewicz, to prawdziwy symbol tej cerkwi, która nie jest ni schyzmatycką, ni katolicką, a w rzeczywistości ni zimną ni gorącą, bez zapału, bez energji i bez żywej siły. Święte oburzenie na to, że pośród zaciętej walki Zachodu ze Wschodem, Rzymu z Moskwą, na samem rozdrożu może istnieć taka neutralna wysepka, która nibyto przyznaje się do Rzymu, lecz pod tym warunkiem, by Rzym respektował jej odrębność i neutralność, — święte oburzenię na ten fakt i na tę niesłychaną pretensję rzuciło się aż w nogi ojca Gaudentemu i pobudziło je do prędszego chodu po celi.—Nie, tak to dłużej pozostać nie może! — mówiło cale wnętrze jego. — Sam Zbawiciel nasz powiedział, że kto nie za mną, ten przeciw mnie i że nie można razem służyć Bogu i Belialowi! Ale zwolna chód jego stawał się powolniejszym, twarz wyjaśniała się, myśli od szerokich religijno-politycznych kwestji zwróciły się znowu do towstochłopskiego zakątka. — A zresztą niech i tak będzie! — myślał dalej i słodki, błogi uśmiech zaigrał na jego twarzy. — Właśnie, właśnie, niech tak będzie! Przecież to nam na rękę. Gdy żniwa nastąpią, żyto się pochyla. W zgrzybiałości i bezsilności tego unickiego kościoła sam Bóg wskazuje nam pole do działania. Im zgrzybialszy i słabszy nasz przeciwnik, tem łatwiejszem będzie nasze zwycięstwo.",258,dzuma,Franko,3
"I z tym samym słodkim uśmiechem na twarzy zaczął rozbierać życie i czyny księdza Czymczykiewicza. No, co to za przeciwnik! Zdziecinniały starzec, bez krzty dogmatycznego wykształcenia, bez pojęcia o kościelno-politycznych sprawach, dobroduszny i naiwny jak dziecko! Przyjmie on Jezuitę nie domyślając się nawet, że przyjmuje przeciwnika, a jego towstochłopscy chłopi zbiegną się na misyjne kazanie jak na jarmark. Bo — czy to kto słyszał coś podobnego! — Czymczykiewicz mówi kazania w cerkwi tylko trzy razy do roku. I jakie kazania! Opowiadano ojcu Gaudentemu o tych kazaniach — śmiech tylko i obraza boska. „Dziatki moje! Dzisiaj Chrystus narodził się w Betlejemie, miasteczku żydowskiem, w stajni ubogiej, w biedocie mnogiej. So, so! A z panem komisarzem podatkowym radzę wam nie zadzierać się, bo co wam z tego przyjdzie? Ha? Jego, urząd, dziatki moje, a więc i siła jego. Otóż to! Błogosławieństwo boskie na wszystkich wa-a-as“! Albo znowu: „Dziatki moje, dziś Chrystus zmartwychwstał, a jutro u nas we wsi praźnik, chram. Pamiętajcież sobie, żeby mi nie przyszło dowiedzieć się, że ktokolwiek z was we wsi pijany był lub brewerje jakie wyrabiał! Niech was Bóg uchowa! A to gminne pastwisko, czas by wam już zejść się i naradzić, co z niem zrobić. Słyszę, żc tam już żyd do was się podlizuje, arendować chce czy co? Wójcie, ha? Pamiętajcie, że jak mi żyda do wsi puścicie, to i widzieć was nikogo nie chcę na oczy! Ani słyszeć o was! Otóż to. Piejmy wszyscy, od całej duszy“!... Ojciec Gaudenty nie mógł wstrzymać się od głośnego śmiechu, przypominając sobie te kazania księdza Czymczykiewicza, które wraz z innemi jego dziwactwami weszły już od dawna do anegdotycznego skarbca całej tarnopolskiej okolicy.",269,dzuma,Franko,3
"— I z takim to przeciwnikiem przyjdzie mi stanąć do walki, — szeptał sam do siebie ojciec Gaudenty i omal że nie życzył sobie silniejszego, przebieglejszego przeciwniku, by zwycięstwo jego nie było tak już zbyt łatwe. I dalej wspominał to, co mu opowiadano o ks. Czymczykiewiczu. Żyje w nędznej wiejskiej chałupie, starej i pochylonej, sam tylko ze stara służącą Feśką, głuchą na jedno ucho, i ze starym sługa Prokopem, ślepym na jedno oko. Gmina sama kiedyś wybudowała mu była ładną plebanie koło gościńca, lecz przemieszkawszy w obszernym nowym dworku dwa tygodnie, wyprowadził się z niego napowrót do swej starej chałupy, a do dworku nakładł pełno zboża, jak do stodoły, tak że na powszechny skandal wszyscy przechodzący i przejeżdżający widzieli przez okna nowej plebanji wystarczające snopy. Zaczęto wyśmiewać gminę, ta znów zaczęła nalegać na księdza, lecz ksiądz ani rusz nie chciał przenieść się napowrót do nowej sadyby, lecz wymłóciwszy złożone w pokojach zboże, oddał ją gminie na spichlerz gromadzki, a sam żył dalej w swej popodpieranej lepiance. Ojciec Gaudenty znał się z Czymczykiewiczem osobiście, lecz w Towstochłopach nigdy jeszcze nie był, to też niedziw. że nie matą pałał ciekawością zobaczyć tego mastodonta w jego barłogu. W sobotę raniutko ojciec Gaudenty, dobrze przygotowany i zaopatrzony w polecenia władz duchownych, pojechał do Towstochlopów. Droga była daleka i nie całkiem wygodna, wybrał się też wcześnie, by w Towstochłopach jeszcze wypocząć i nabrać sity do jutrzejszej misyjnej uroczystości. Zawiadamiać naprzód ks. Czymczykiewicza o swym przyjaździe nie uważał za potrzebne; gminę sam zawiadomi dziś jeszcze na nieszporach, można będzie rozesłać zawiadomienie i do okolicznych wiosek, by jak najwięcej ludu się zgromadziło.",263,dzuma,Franko,3
"Było już het po obiedzie, kiedy ładna klasztorna bryczka na resorach, dudniąc po twardej, gładko ubitej gliniastej drodze, wjechała na ciasne podwórko towstochłopskiej plebanji. — A, Reverendissime! krzyczał już zdała stary ks. Gzymczykiewicz, zobaczywszy wyłażącego z bryczki ojca Gaudentego. — Popiołu, popiołu, by nogi posypać takim rzadkim gościom! Cóż to za przygoda, co za przypadek prowadzi was w nasze strony? Ha? Ojciec Gaudenty nic nic odpowiedział, tylko uśmiechając sie słodko uścisnął staruszka i ucałował go serdecznie. — Prosimy, prosimy bliżej, nie wzgardzicie naszą chatą! — mówił ks. Czymczykiewicz, drepcąc koło Jezuity. — Prokopie, ha, Prokopie,— zwrócił się on do swego starego sługi i przyjaciela, — a przygotuj łam owsa i siana dla koni i pomóż, porozprzęgać! — A może oni zaraz pojadą, proszą jegomości, — mruknął Prokop, jednem okiem nieprzyjażnie jakoś oglądając nieproszonych gości. — No, no, pojechać to pojadą, — odparł uśmiechając się dobrodusznie ks. Czymczykiewicz, — na parafję do nas nie przyjechali, to pewna, ale nie zaraz odjadą, Prokopie, nie zaraz! Tak prędko my ich nie puścimy, Feśka hej, stara! A gdzie ty? — Tu ja, jegomościuniu! A czego wam trzeba? — A przygotuj lam dla nas jaką zakąskę, słyszysz? — Zagnać gąskę? — zapytała głucha staruszka, a ksiądz Gzymczykiewicz, nie mogąc do niej głośniej krzyczeć, zaczął wyjaśniać jej na migi, czego mu potrzeba. — Otóż to jest cały stan tej cerkwi, — myślał ojciec Gaudenty, przypatrując się całej tej scenie: — zdziecinniały pasterz, a trzoda jego przez pół ślepa, a przez pół głucha! Tymczasem ks. Gzymczykiewicz, drepcąc wprowadził ojca Gaudentego do swego pokoiku, który służył mu zarówno za sypialne i jadalnię i kancelarję. — Siadajcie, Reverendissime, siadajcie, — zapraszał, przysuwając proste, drewniane krzesła, podczas gdy Jezuita oglądał pokój.",261,dzuma,Franko,3
