Text,Words,Source,Author,Fold
"Ale ciągle myślę, że jej kocięcia większa szkoda, bo mleko stara czarownica rzeczywiście zaraz przecedziła — pewnie, że dziś jeszcze sprzedawać będzie. — To stara czarownica! — rozległy się dokoła krzyki dziatwy. — Taż to choroba nie mleko! — Owa! nie bójcie się — odrzekł mitygując Władek. — Wie ona, co robić. Mleko jeszcze raz przegotuje, zmięsza z czystem pół na pół, i nikt ani pozna, że się w niem chore kocię ugotowało. Całą kompanię niezmiernie ubawiło to opowiadanie. Śród głośnych śmiechów i żartów ruszyli wszyscy pod dowództwem Stefka ku cytadeli, powtarzając między sobą na różne sposoby i z różnymi dodatkami Władkową powieść o kocięciu i jego oryginalnem leczeniu. Tylko autorowie tego wesołego opowiadania, Władek i Naczek, nie brali udziału w powszechnej wesołości. Szli oni na czele towarzystwa, po obu stronach Stefka, pilnie słuchając planu kampanii, jaki tenże na dziś ułożył i w którym im ważne role przypadały w udziale. — Wiesz co, Władku — mówił Stefko, nachylając się na prawo — ty pójdziesz o tam na kartofle. A ty Naczku — tu Stefko, nachylił się na lewo — pójdziesz na brukiew. — Nie — odrzekli obaj w jeden głos — my pójdziemy obadwa razem. — Ale w takim razie zostaniemy bez brukwi! — zawołał Stefko. — Bierz dyabli brukiew. Kartofle starsze od brukwi. A kiedy ci się tak chce brukwi, to idź sam albo poślij kogo innego. — Kogo tu posłać, kiedy to wszystko taki drobiazg, takie niezdary! Najlepiej by było, gdyby jeden z was... — Nie, o tem nie ma co mówić! rzekł stanowczo Władek. — My tylko razem chodzimy. Stefko wiedział o tem nie od dziś, ale mimo to próbował jeszcze raz nakłonić malców, by się rozłączyli. Wszelkie jednak namowy były bezowocne. Chłopcy, zdawało się, ani wyobrazić sobie nie mogli, żeby gdzieś się ruszyć jeden bez drugiego. Za to obaj razem szli jak w dym nawet na najniebezpieczniejsze wycieczki i zwykle wychodzili cało. — Prawdziwi z was Lelum i Polelum — rzekł Stefko, klepiąc ich obiema rękami po plecach. — Ani sposób was rozłączyć! — A chyba ty nie wiesz — rzekł ożywiając się nagle Naczek, który dotychczas milczał — że nasza matka jak umierała, to nam wyraźnie tak nakazała! — Jak wam nakazała? — pytał zaciekawiony Stefko. — A tak nam nakazała, żebyśmy się, broń Boże, jeden bez drugiego nie puszczali. „Pamiętajcie mi — mówiła — wszędzie i zawsze trzymajcie się razem! Bóg was razem na świat powołał, Bóg wam też szczęścić będzie, dopóki się razem trzymać będziecie No, a skoro tak, to sam widzisz, że nam oddzielnie iść nie wypada. — Przezemnie, idźcie obaj razem — rzekł Stefko, nie znajdując na taki dowód żadnej odpowiedzi. — A z brukwią już my sobie jakoś poradzimy.",414,jeden_dzien_z_zycia,Franko,4
"Z szumem i hałasem przebiegła gromadka obdartej, bosej i zamorusanej dziatwy przez groblę Pełczyńskiego stawu i rozsypała się po krzakach okrywających przeciwległe wzgórza. Ożyły wzgórza od częstych krzyków, nawoływań i przekleństw, które bardzo nienaturalnie brzmiały w dziecięcych nieraz ustach. Ale cóż, ulica jest także pewnego rodzaju szkołą, gdzie ton i słownik jest dla wszystkich jednakowy i obowiązkowy. — Władku! Naczku! — wołał Stefko, wdrapawszy się już na szczyt pagórka, z którego mógł swobodnie obejrzeć sąsiednie pola. Władek i Naczek byli już przy nim. — A więc wiecie już, dokąd macie iść? — Wiemy, wiemy! — A uważajcie dobrze! Tam i kukurydza jest! — I kukurydzy nałamiemy. — Tylko trzeba dobrze szpanować, bo w kukurydzy może żłób kymać, żeby was nie zaścignął. — Nie bój się, nic nam się nie stanie! — zawołali bracia i pobrawszy się za ręce, puścili się cwałem z góry na pole. — A wiecie, dokąd potem iść — wołał za nimi Stefko. — Wiemy, wiemy! Do wóleckiego lasku! — wołali w odpowiedzi chłopcy i wkrótce schowali się w grządkach zasadzonych wysoką kukurydzą. Jak w wodę wpadli w gąszcz sutej, szeleszczącej zieleni. Stefko długo spoglądał z góry, czy nie dojrzy jakiego ich śladu, ale nadaremnie. A przecież pole zasadzone kukurydzą wcale nie było tak obszerne, bo wynosiło zaledwie dziesięć grządek. Za kukurydzą szła dopiero szersza połać kartofli. — Gdzie się te odmieńce podziać mogły? — mruczał sam do siebie Stefko, usiłując nadaremnie swemi oczyma z odległości przeniknąć gąszcz kukurydzy. — I co tam tak długo robią? Czemu kartofli nie kopią? Ale w tej chwili przerwał pasmo swych pytań i aż w dłonie klasnął ze zdziwienia. Na przeciwległym końcu kartoflanej połaci z pośród wysokich rządków i napoły zeschłych badyli mignęła mu czarna, krótko ostrzyżona głowa jednego z braci. — Widzisz ich! buchackie dusze — zawołał Stefko pełen zdziwienia. — Ja myślał, że oni jeszcze w kukurydzy, a oni już całe kartofle splądrowali! No, nie chciałbym ja słuchać tego, co żłóbpowie, gdy na swej niwie zobaczy ślady ich roboty! Lecz w tej chwili pasmo rozmyślań Stefkowych jeszcze raz przerwane zostało wcale niespodziewanym sposobem. Z pośród kukurydzy wychyliła się potężna, barczysta postać właściciela i odcięła braciom odwrót. Za późno już było się chować, gdyż właściciel krzyknął do pracujących w oddali robotników : — Trzymaj! Łapaj złodziei! — Trzymaj! Łapaj! — rozległo się naraz z różnych stron. — A tuście mi, ptaszki! — zaryczał właściciel, postępując z rozkrzyżowanemi rękoma ku braciom, jak gospodyni, która chce naraz dwie kury pojmać. Chłopcy wypłoszeni ze swych kryjówek zerwali się razem na równe nogi i w pierwszej chwili stali jak odrętwieli.",402,jeden_dzien_z_zycia,Franko,4
"Władek rozpędził się, by biedź ku potokowi, ale z za potoka już nadchodziła pogoń. Zatrzymał się i nagle jak kula rzucił się ku bratu, który z wybladłą twarzą i zagryzionemi wargami ciągle jeszcze stał na miejscu, mierząc okiem wielkość niebezpieczeństwa. A gospodarz zwolna, z rozkrzyżowanemi rękoma, czerwony i groźny, zbliżał się ku nim. — Razem na niego, Naczku! Wal mu głową w brzuch, żeby się na miejscu przewrócił! — krzyknął Władek, i obaj bracia, niby wypuszczeni z procy, rzucili się ku gospodarzowi. Ale przeliczyli się. Zamiast walnąć go głowami w brzuch, natknęli się na potężne, żylaste ręce, które od razu chwyciły ich obu za kołnierze. — Aha, mam was! — zawołał radośnie gospodarz i potrząsł obu młodymi przestępcami tak gwałtownie, że tym aż kości w karku zatrzeszczały i w oczach po sto świec zabłysło. — Jeszcze nie masz, psia twoja mać była! — pisnął Władek, któremu aż łzy stanęły w oczach. — Naczku, wal go głową w brzuch, jak to ty umiesz! Naczkowi nie trzeba było nawet gadać. Zaledwie stanął dobrze nogami na ziemi po gwałtownem wstrząśnieniu, a już ustawiwszy swą krótko ostrzyżoną głowę jak bodący baran, z całej siły uderzył gospodarza czołem pod bok tak gwałtownie i niespodzianie, że tenże aż stęknął i chwycił się lewą ręką za bok, wypuszczając z niej kołnierz Naczka. Ale w tej chwili krzyknął głośno z bólu i podniósł prawą rękę ku ustom: ręka broczyła krwią z długiej i głębokiej rany, zadanej mu przez Władka nożem w dłoń. — A dyabli by was pobrali, przeklęte bachory! — zaklął nieborak za uciekającymi braćmi, splunął i ze stoickim spokojem wydobył z zanadrza chustkę i zaczął nią zawiązywać skaleczoną rękę. A chłopcy tymczasem, jak wicher wpadli w kukurydzę, tylko badylami załomotali. — Trzymaj! Łapaj złodziejów! — zawołali sąsiedzi, którzy właśnie nadbiegli na pomoc poszkodowanemu właścicielowi. — E, dyabła wy ich złapiecie — rzekł właściciel. — Nawet się nie trudźcie. Niech sobie pohulają. Ja już im dam za swoje. I rzekłszy to, przytrzymał zębami jeden koniec chustki, by módz zdrową ręką zawiązać węzeł na skaleczonej dłoni. — Co wam takiego zrobili? — pytali sąsiedzi. — Ta ot patrzcie, chwyciłem ich obu za karki, myślałem sobie: cóż, dzieci. Byłbym ich trochę przetrzepał i puścił. Dyabeł ich wiedział, że to już takie małe, a takie ćwiczone w złodziejskiem rzemiośle. O, pewnie z nich żaden swoją śmiercią nie zginie! — No, no, i cóż wam zrobili? — pytali sąsiedzi, więcej ciekawi sztuczki chłopaków, niż ze współczucia ku poszkodowanemu. — Ta ot widzicie co! Jeden z tego dyabelskiego nasienia jak mi walnął głową w bok, pod same sercę, to o małom nie zemdlał.",411,jeden_dzien_z_zycia,Franko,4
"Zdaje mi się, że mi tam parę żeber połamał. A drugi w tej samej chwili wydobył nóż i rozfałatał mi rękę aż do kości. — A! krzyknęli jednym głosem sąsiedzi. — Oto dziateczki! Zęby nie urosły większe! Żeby im się ojciec powiesił! Żeby i ślad ich zaginął! No, patrzcie ludzie dobrzy, co to dziś za pokolenie wyrasta. Jezu Nazareński, nawróć was gdzie na złamanie karku, ale nie między naród chrześcijański! Takie mniej lub więcej pobożne życzenia rozlegały się z gromadki ludzi, co obstąpiła poszkodowanego właściciela. Ten stał pośrodku nich, blady, ale spokojny i wodził oczyma po swej niwie, oceniając zniszczenie, wyrządzone mu w kartoflach przez zuchwałych uliczników. — No, i patrzcie ludzie, co mi te szelmy szkody narobiły — rzekł, gdy ucichły bezcelowe wyrzekania kumów i kumoszek. Na guldena bym się nie patrzył. No, i powiedźcie, jak tu żyć przy takiej zgrai? Ale nie, ja im tego nie podaruję! Ja im pokażę, którędy ścieżka w groch. Oni myślą, że ja będę za nimi biegał po debrach, jak waryat. Nie, niech sobie lecą — ja ich znajdę w samem gnieździe. Na szczęście wiem, gdzie ich szukać. To tej grajzlerki na Garncarskiej urwipołcie — nie wiem, czy synalki, czy wychowanki, ale dla mnie to wszystko jedno. Zapakuję ja ich do karmelitów, niech się tam trochę przesiedzą i już huncwot moje imię, jeżeli im tam nie wygarbują skóry. Nie tak jeszcze byłby śpiewał właściciel, gdyby był wiedział, co robią chłopcy, uszedłszy jego rąk. W rowie granicznym, który oddzielał jego kukurydzę od tłoki, między łopuchami leżała cała kupa nałamanych kaczanów kukurydzy, parę wielkich brukwi i kupa kartofli. Do tego też składu skierowali swe kroki zbiegi, a obładowawszy się, mimo bliskości poszkodowanego, nakradzioną jarzyną, polecieli razem w przyległy jar, a jarem w górę ku swym towarzyszom. Stefko z góry, ukryty za krzakiem tarniny, widział całą tę historyę, widział jak bracia wpadli w ręce właściciela, jak mu się wyrwali i znikli wśród kukurydzy. Odtąd minęła dobra chwila, a chłopców nie było. Już Stefko myślał, czy nie przelękli się i nie uciekli do domu, gdy w w tem z dna jaru, który otwierał się tuż u jego nóg, posłyszał lekkie psykanie. — Pst, pst! — Kto tam? — zawołał, nachylając głowę w stronę, skąd szedł głos... — Czy to ty, Stefku? — posłyszał stłumiony głos Władka. — Ja, a co tam? — Chodź tu, pomóż nam zabrać. A prędzej! Nie namyślając się długo, Stefko na łeb na szyję rzucił się w dół po stromej ścianie jaru. Potłukł się porządnie, zdrapał sobie twarz o jakieś zielsko, pokrwawił ręce, któremi się starał utrzymać, ale za to w jednej chwili był na dnie jaru, i sapiąc ciężko stał obok braci.",427,jeden_dzien_z_zycia,Franko,4
"— Nie lecą za nami? — zapytali bracia w jeden głos. — Nie, nikt nie leci. A wy co tu macie? — Jak to co? To, po cośmy chodzili. Na, bierz, pomóż nam nieść i chodźmy prędko do lasu! Stefko stał osłupiały na widok łupów, przyniesionych w takiej obfitości, mimo tak groźnego niebezpieczeństwa. — Dyabeł w was siedzi! — zawołał — Przecież was żłób miał w ręku! I nie baliście się jeszcze rwać? — Bać tośmy się bali, bo gdyby był chciał za nami lecieć, to byłby nas mógł złapać. Ale znowu jakeśmy narwali, to grzech było zostawiać. — No, a jakżeście się wyrwali od żłoba? — Ha, ha, ha! — zaśmiał się Władek. — Popamięta on nas! Widzisz, tym majchremrozfałatałem mu rękę jak polędwicę! — A ja, jakem mu kobznął makówką pod szczeble, to pewniem mu ze dwa złamał! — A on sobie pomyślał, że za dużo dwa grzyby w barszcz i puścił nas na fraj. — Ha, ha, ha. — zaśmiał się Stefko. — Zuchy z was, niema co mówić. Ho, będzie trojenie, aż się wszyscy dyabli rozradują. Ano, hołota, do lasu! To mówiąc, Stefko gwizdnął na swą kompanię i kryjąc się po jarach, pospieszyli ku pobliskiemu laskowi. Nie minęło i pół godziny, a już w odległym zakątku lasu, w jarze, u stóp rołożystego dębu palił się ogień z suchych gałęzi i liści, piekły się w zarzewiu kartofle i obrane z liści kaczany kukurydzy, a Stefko siedząc na grubym korzeniu, jak jaki król wydawał rozkazy i obdzielał siedzącą dokoła dziatwę równo pokrajanymi kawałkami brukwi. Naczka i Władka znowu nie ma w kompanii. Razem z dwoma innymi chłopakami poszli na grzyby — nikt tak dobrze nie zna w tym lesie polanek i krzaków, gdzie zawsze mimo licznych amatorów grzybobrania można znaleść kilkanaście ładnych gołąbków, surojadek i innych grzybów przydatnych do pieczenia. Zanim powrócą, kompania przegryza po kawałku brukwi, ale najlepsze, najsoczystsze kawałki leżą na stronie, na zielonym łopuchu, zachowane dla zbierających grzyby. Kartofli ani kukurydzy przed ich przybyciem nikt jeść nie śmie: upieczone kawałki odkładają na bok, w gorący popiół. Boże, jak cudnie dokoła! Cisza, słoneczko grzeje łagodnie, chyląc się już ku zachodowi. Stare dęby stoją, wyciągając w górę swe potężne ramiona i grzeją się do słońca. Tylko zadumana brzoza nad jarem posmutniała i niby łzy złote, bez wiatru roni swe pożółkłe liście. Dzięcioł zastukał w konarze. Kapią od czasu do czasu na pół dojrzałe żołędzie z dębów, a tylko czasem, ledwie dostrzegalny doleci do tego samotnego ustronia głos blaszanego dzwonka na szyi u krowy, która się pasie gdzieś tam za gościńcem, w zubrzańskim zrębie.",408,jeden_dzien_z_zycia,Franko,4
"Dzieci mimowoli zamilkły, słuchają lekkiego trzeszczenia ogniska, patrzą dokoła szeroko rozwartemi oczyma, w których z pod grubej kory miejskiego zepsucia, przedwczesnego sieroctwa, nędzy i zaniedbania, prześwieca szczera radość, to chwilowe, ale czyste szczęście, jakie wlewa w duszę ludzką piękna przyroda. Oto maleńka, żółtawa myszka leśna wybiegła ze swej norki, zwabiona ciepłem i ciszą leśną, usiadła na pniu pod gęstym krzakiem leszczyny i nagle niby skamieniała, utkwiwszy oczki w niewidziany nigdy krwawy blask płonącego ogniska, podniosła nawet ku pyszczkowi swe drobne, aksamitne łapki, jak gdyby chciała się bliżej przypatrzyć dziwnemu zjawisku, wreszcie ruszając żywo białymi wąsikami skoczyła na krzak leszczyny, chwyciła wiszący na gałązce orzech i w mgnieniu oka skryła się ze zdobyczą w swej norze. Dzieci z niemym podziwem spoglądały na śliczne zwierzątko, ale nikt ani śmiał krzyknąć, tem mniej rzucać za niem patykami, by go nie spłoszyć. Po co płoszyć? Przecież ono nikomu nic złego nie robi, i dzieci również w tej chwili nie chciały nikomu nic złego robić. To nie zgraja lwowskich uliczników i obszarpańców, aspirantów do kryminału i szpitali, wyrzutków społeczeństwa, to kupka dobrych, cichych dzieci, pragnących pieszczot i miłości, zdolnych do wszystkiego co dobre i szlachetne, tuliła się w jarze u korzeni potężnego, starego dębu, przy ognisku. Niestety, ognisko to zgaśnie wkrótce, przecudny dzień dobiega końca, chwila upojenia ciszą i pięknością przyrody minie, a społeczeństwo jak było, tak i pozostanie obojętnem na losy owych wyrzutków, jak było tak i pozostanie dziesięćkroć skłonniejszem do zemsty i kary, niż do miłości, przebaczenia i pieczołowitości macierzyńskiej. — Hurra! — rozległ się głośny okrzyk z drugiej strony wąwozu i z zielonej gęstwiny, niby szczupaki z szuwaru, wynurzyły się zaczerwienione, obszarpane, z rozczochranymi włosami, ale wesołe postacie chłopaków. Czapki nieśli w ręku, a w każdej czapce pełno grzybów. — Hurra! — powitała, ich cała kompania. — Oto klawe jandrusy! Szpanujcie, ile grzybów namuchrali!— Żeby was kaczka kopła! gdzieżeście na takie śliczne gołąbki napadli? — Nie, ja mówię, źe bestye mają do wszystkiego szczęście. Rzuć ich ze strychu, to pewnie tak jak kot na nogi upadną. — Wybierz im oczy, to tak jak ten bogacz będą plecyma, widzieć! Śród takich radosnych okrzyków cała kompania obstąpiła uszczęśliwionych chłopaków. Osobliwie Władek i Naczek byli w honorach, do nich skierowane były wszystkie powyższe delikatne przemowy, oni byli, że się tak wyrazimy, bohaterami dnia. Zabrano od nich grzyby, które pod okiem Stefka zaczęto czyścić i piec, odłamawszy każdemu korzonek i posypawszy to miejsce obficie solą. Grzybów było tyle, że na każdego z towarzystwa wypadało po trzy sztuki, a nadto zostało się jeszcze po jednej dla Stefka, Władka i Naczka.",416,jeden_dzien_z_zycia,Franko,4
"Rozdział grzybów, jak i wszystkich innych rzeczy dokonywano hurtownie, śród kłótni i hałasu, ale z największą sumiennością i z uwzględnieniem wszelkich możliwych wymagań sprawiedliwości. Tylko Władek i Naczek, w poczuciu swej zasługi, nie mięszali się do tych sporów, ale siedzieli u ogniska pod dębem, smacznie zajadając pozostawione im kawałki brukwi i radośnie opowiadając o swej wędrówce po lesie za grzybami; słuchała ich pilnie, z wytrzeszczonemi oczyma, z otwartemi usty kupka najmłodszych w kompanii chłopaków, pięcio lub sześcioletnich bębnów, którzy z zazdrością i podziwem patrzyli na każdy krok braci, chwytali każde ich słowo, i zapewne całą noc, leżąc, gdzieś po brudnych, cuchnących i wilgotnych kątach nędznych swych mieszkań, marzyć będą o tych cudach przyrody, o przygodach śród leśnej zieleni, o tych przyjemnościach i rozczarowaniach grzybobrania, które w tej chwili tak wymownie malują im, dopełniając się wzajemnie, Władek i Naczek. — Kukurydza gotowa! Hej do kukurydzy, bachory! — woła Stefko, i wszyscy rzucają się ku niemu. Za kukurydzą idą kartofle pieczone z grzybami — pańska potrawa, jak się wyraził któryś z towarzystwa. Wszystko to spożywa się śród głośnych śmiechów, żartów i dobrodusznych docinków. Ten wspomina swój „dom"", swoich „starych“ rodziców, czy opiekunów, ów klnie majstra, co go wypędził z terminu, inny wyśmiewa szkołę i stolarzy — jednam słowem konwersacya toczy się ogólna, ożywiona, suto przeplatana plastycznymi dowcipami w ulicznym języku. Dzieci, które przed chwilą jeszcze były tylko dziećmi, stworzeniami w rzędzie innych stworzeń przyrody, teraz nieznacznie, ale zupełnie przemieniły się w przedstawicieli pewnej klasy społecznej, pewnego typu ludzkiego i dobitnie wyjawiły wszystkie osobliwości tego typu. Słońce już zaszło, gdy wesoła, gwarliwa gromadka po pamiętnej wycieczce wracała do Lwowa. Gromadka rozbiła się na grupki, które szły sobie swobodnie, nie słuchając już żadnej komendy, tem więcej, że Stefko obładowany dość znacznemi resztkami niespożytych kartofli (przydadzą się na głodne jutro), szedł z samego tyłu. Dziwna rzecz, że Władek i Naczek szli samotni i przygnębieni, jak gdyby nagle spadli z tej wysokości, na której znajdowali się przed chwilą. Nikt się jakoś nimi nie zajmował, nikt nie starał się wciągnąć ich do swej grupy, szli osobno, jeden obok drugiego i milczeli. Im więcej zbliżali się do Lwowa, tem silniej wzmagało się w nich uczucie jakiegoś niepokoju, jakiejś trwogi, coś, co niby czarna, w gromy brzemienna chmura, przy swem zbliżeniu nasyca powietrze elektrycznością i wywołuje niezwykłe napięcie i drganie w nerwach ludzi i zwierząt. Żaden z braci nie starał się wyjaśnić sobie przyczyny tego niezwykłego i nieprzyjemnego stanu; na dnie dusz dziecięcych kłębiło się ciemne poczucie winy, ale świadomość wzdrygała się zerwać z niej ostatnią zasłonę.",414,jeden_dzien_z_zycia,Franko,4
"— Władku — rzekł Naczek, gdy już zbliżali się ku ulicy Garncarskiej — jak myślisz, bardzo nas będzie Wojciechowa całować, gdy nas zobaczy po tak długiem niewidzeniu? Ton i słowa miały oczywiście intencyę wprowadzenia Władka w lepszy humor, ale chybiły celu, już chociażby dlatego, że były wypowiedziane chłodno, oczywiście po długim i mozolnym namyśle. — Et, co tam o tem gadać! — odrzekł poważnie Władek. — Co będzie, zobaczymy. — Lecz i jego myśl wcale nie była tak stoicką, jak jego słowa, przeciwnie, pracowała usilnie, tworząc fantastyczne plany, jakby to i gdzieby się tak schować, żeby nikt a nikt nie mógł ani jego ani Naczka zobaczyć, żeby grożąca bieda — jaka, od kogo i za co, o tem starał się nie myśleć — minęła, a oniby jej ze swej bezpiecznej kryjówki na nosach zagrali. I poszły sceny ze scenami, jak to oni żyją sobie, przez nikogo nie widziani, sami wszystko widząc, wszędzie mając dostęp; biorą co im się podoba, wszystko mają, za nic nie płacą, robią co chcą i śmieją się z wszelkiej biedy. A tymczasem nogi, mimo, że co chwila stają się ociężalsze, nieświadomie i niby przeciw ich życzeniu niosą ich naprzód, ciągle naprzód, coraz bliżej do celu, do mieszkania ich opiekunki Wojciechowej. Już wychylili się z za pagórka, u ich stóp cały Lwów rozsypał się w półksiężyc na dnie doliny, lewek na ratuszu miejskim błyszczy i gore w ostatnich promieniach zachodzącego słońca, zegar bernardyński wydzwania siódmą, biją w deski mularze na feierabend gdzieś koło św. Mikołaja; półprzeźroczysty, niebieskawy tuman ściele się nad miastem i zlewa się w oddali z ciemną zielenią gęstego lasku na Wysokim Zamku. Ale cóż to za naród stoi tłumnie na Garncarskiej, tuż przed grajzlernią Wojciechowej? Mężczyźni i baby, drwale z piłkami i z toporami, mularz z kielnią, służąca z dwiema konewkami wody, Bojko ze śliwkami w koszyku, „handełes“ z przewieszoną przez plecy parą starych spodni, wszystko to kogoś obstąpiło, czegoś słucha, kiwa główkami, gestykuluje. Z pośród czarnych chałatów, zgrzebnych koszul i perkalowych fartuchów miga żółta, mosiążna blacha policyanta. Innym razem widok podobny byłby dla chłopców pożądańszym od piernika i pobiegliby co tchu, by swemi figurkami zwiększyć zbiegowisko uliczne, ale obecnie raptem zdało im się, że daleko lepiej by było, gdyby przed grajzlernią Wojciechowej nie było żywej duszy. Co więcej, przypatrzywszy się z góry nieco bliżej owej grupie ulicznej, obaj bracia poczuli nagle, że znajdują się zanadto blisko od niej, i jakby na komendę podali tył i zwrócili się do ucieczki. I nie bez przyczyny.",401,jeden_dzien_z_zycia,Franko,4
"W pośrodku grupy, obok policyanta, znajdowała się potężna postać gospodarza z Wulki, któremu dziś prócz szkody na niwie, zadali także szkody na ciele. — Łapaj ich, łapaj! — rozległy się głośne krzyki z grupy przed grajzlernią, i raptem zdało się braciom, że niebo pokryło się gęstemi chmurami, że drzewa okalające ulicę chylą swe gałęzie aż ku ziemi i tamują im nietylko kroki, ale i oddech, i że kurz uliczny przemienia się pod ich nogami w lepką smołę, która czepia się ich stóp, ciągnie się, wstrzymując ich kroki. — Aha, tuście ptaszki! słychać gruby głos nad ich głowami, i jakieś ciężkie ręce jak młoty spadają na ich plecy i walą ich obu razem na ziemię. — Mamciu! Mameczko! Ratuj nas! — jęknął Naczek i zaniósł się konwulsyjnem łkaniem, podczas gdy Władek zagryzłszy wargi aż do krwi, bił rękami i nogami, starając się wyrwać z rąk prześladowcy. Ale daremnie. Wkrótce zebrała się prawie cała grupa uliczna dokoła nich, policyant wziął ich obu za kark i popchnął przed siebie; obok niego, klnąc łobuzów szedł poszkodowany gospodarz, a za nim ciekawy, hałaśliwy tłum uliczny. — Na policyę z nimi, do aresztu! Jeszcze dziś chcę protokół złożyć — naglił gospodarz. Chłopcy szli machinalnie, prawie nie widząc ani słysząc, co się obok nich działo. Naczek wciąż jeszcze szlochał, a Władek gryzł wargi. A w około nich rozlegały się złorzeczenia i przekleństwa pobożnych kumoszek, grube docinki roboczego ludu i wrzaski ulicznej dziatwy. — Mój Boże, takie jeszcze małe, a już takie zepsute! — wzdychała jakaś staruszka, litościwie kiwając głową. — A żeby ich i powiesili, toby nie szkoda było, kumo moja! — wykrzykiwał jakiś donośny głos pośrodku ulicy. — Bo to wy nie wiecie, ile ja się z nimi co dzień nagryzę, namęczę, ile ich się natłukę i naupominam, ale gdzie tam! Widać, że się to jedno z drugiem już pod taką złodziejską gwiazdą urodziło! Bogu dzięki, że ich teraz biorą, przynajmniej się kłopotu pozbędę. Władek idąc przed policyantem obok swego brata, słyszał te słowna. Głos był mu znajomy, aż nadto dobrze znajomy — to była Wojciechowa. Wbrew swemu zwyczajowi tym razem chłopiec nic nie odpowiedział, ale zrównawszy się z nią i widząc, że na niego patrzy, pokazał jej język. — O, widzicie go, złodziejskie nasienie! — wrzasnęła Wojciechowa. — Prowadzą go na karę, a ono jeszcze swych dyabelskich sztuk nie porzuca. Czekaj, czekaj, ty urwiszu, będziesz ty teraz wiedział, co to znaczy język komu pokazywać. Poznasz ty, do czego to twoje gałgaństwa prowadzą! — Ale ten drugi wydaje się jakiś cichszy, spokojniejszy — rzekła jakaś dobroduszna kobiecina.",403,jeden_dzien_z_zycia,Franko,4
"Tydzień minął od chwili kiedy bracia wstąpili w progi kryminału, a jeszcze nie wołano ich do sądu. Życie ich płynęło jednostajnie, jak w zegarku. Rano o ósmej dawano im chleb, w południe o dwunastej obiad, po południu chodzili na godzinę na spacer, prowadząc pod ręce dziada Semka — oto były wszystkie ich czynności. Mimo to nie nudzili się: dziad grał na lirze, uczył ich pieśni, opowiadał bajki i przygody ze swego życia, zawsze jednak wybierając takie, w których grał rolę świadka, a z których o jego własnym życiu i czynach jak najmniej można się było dowiedzieć. Klucznik Trapiszewski, który dał chłopców do tej kaźni w tej jedynej nadziei, że dziad nie będzie się mógł z nimi zżyć i będzie ich tak traktował, jak poprzednich towarzyszy w kaźni, był bardzo rozczarowany i markotny z tego, że się omylił w swej rachubie i starał się sam ile możności dokuczać mieszkańcom numeru 44. Wbrew dawniejszemu zwyczajowi parę razy z łoskotem wpadał do kaźni i zakazywał dziadowi śpiewać i grać, krzycząc: — Tu jest dom płaczu! Tu śpiewać nie wolno! Ty, spróchniały dziadu, lepiej byś robił, gdybyś płakał za swe grzechy i modlił się Bogu, niż tu będziesz swoje sabadaszki wycinał! Na takie napaści dziad nic nie odpowiadał, tylko głowę pochytał, jak wół w jarzmie, a czasem wargi bezkrwiste przygryzał. Chłopcy zaś znając z wieczornych obserwacyj jego zręczność i wnioskując z jego wzrostu o jego sile, drżeli ze strachu, aby się nie uniósł i nie narobił jakiego nieszczęścia. Ale dziad zachowywał spokój niewzruszony, a gdy klucznik, rozbrojony tym spokojem, a przy tyra czując, że czepia się dziada bezprawnie (bo grać na lirze pozwolił mu sam prezydent sądu), odchodził zadąsany, dziad mawiał do chłopców: — Cóż robić! Taka wola Boża. Trzeba się giąć i korzyć przed lada siepaczem. Ba, gdyby to tak przed laty dziesięciu, gdym był wolny i miał oczy jasne, taki siepacz był się ośmielił powiedzieć mi coś podobnego, był by on wiedział, co to znaczy przyczepić się do Semka Tumana! Ale dziś! Dziś moje więdnie, a jego kwitnie. Wreszcie pewnego dnia przyszedł ordynans z kartką w ręku i zawołał Semka Tumana do sądu. Zadrżał stary, zbladł jeszcze bardziej, niż zwykle — od roku prawie nie wołano go do sędziego! — i przeżegnawszy się, poszedł, prowadzony pod rękę przez ordynansa. Pierwszy raz od czasu swego aresztowania bracia zostali się sami z sobą. Chwilę milczeli, niby zbierając się z myślami i spoglądając jeden na drugiego. — Ciekawa by rzecz wiedzieć — zaczął wreszcie Naczek — co tam za protokół będzie nasz stary zdawać?",411,lelum_i_polelum4-10,Franko,0
